Código;Artículo;Descripción;Descripción
7,7983E+12;05-452;BLANCO;100
7,7983E+12;05-452;BLANCO;105
7,7983E+12;may-77;BLANCO;85
7,7983E+12;may-77;BLANCO;90
7,7983E+12;may-77;BLANCO;95
7,7983E+12;may-77;BLANCO;100
7,7983E+12;may-77;ROJO;85
7,7983E+12;may-77;ROJO;90
7,7983E+12;may-77;ROJO;95
7,7983E+12;may-77;ROJO;100
7,7983E+12;05-1216;NEGRO/ROSA;85
7,7983E+12;05-1216;NEGRO/ROSA;90
7,7983E+12;05-1216;NEGRO/ROSA;95
7,7983E+12;05-1216;NEGRO/ROSA;100
7,7983E+12;may-08;NAVY;85
7,7983E+12;may-08;NAVY;90
7,7983E+12;may-08;NAVY;95
7,7983E+12;may-08;NAVY;100
7,7983E+12;05-111;BLANCO;85
7,7983E+12;05-111;BLANCO;90
7,7983E+12;05-111;BLANCO;95
7,7983E+12;05-111;BLANCO;100
7,7983E+12;05-111;AZUL;85
7,7983E+12;05-111;AZUL;90
7,7983E+12;05-111;AZUL;95
7,7983E+12;05-111;AZUL;100
7,7983E+12;05-111;CHERRY;85
7,7983E+12;05-111;CHERRY;90
7,7983E+12;05-111;CHERRY;95
7,7983E+12;05-111;CHERRY;100
7,7983E+12;05-111;NEGRO;85
7,7983E+12;05-111;NEGRO;90
7,7983E+12;05-111;NEGRO;95
7,7983E+12;05-111;NEGRO;100
7,7983E+12;05-111;SALMON;85
7,7983E+12;05-111;SALMON;90
7,7983E+12;05-111;SALMON;95
7,7983E+12;05-111;SALMON;100
7,7983E+12;05-111;GRIS MELANGE;85
7,7983E+12;05-111;GRIS MELANGE;90
7,7983E+12;05-111;GRIS MELANGE;95
7,7983E+12;05-111;GRIS MELANGE;100
7,7983E+12;05-1205;ROSA PERLA;85
7,7983E+12;05-1205;ROSA PERLA;90
7,7983E+12;05-1205;ROSA PERLA;95
7,7983E+12;05-1205;ROSA PERLA;100
7,7983E+12;05-452;NEGRO;90
7,7983E+12;05-452;NEGRO;95
7,7983E+12;05-452;NEGRO;100
7,7983E+12;05-452;NEGRO;105
7,7983E+12;may-77;NEGRO;85
7,7983E+12;may-77;NEGRO;90
7,7983E+12;may-77;NEGRO;95
7,7983E+12;may-77;NEGRO;100
7,7983E+12;may-08;BLANCO;85
7,7983E+12;may-08;BLANCO;90
7,7983E+12;may-08;BLANCO;95
7,7983E+12;may-08;BLANCO;100
7,7983E+12;may-08;ROJO;85
7,7983E+12;may-08;ROJO;90
7,7983E+12;may-08;ROJO;95
7,7983E+12;may-08;ROJO;100
7,7983E+12;05-1213;ROJO;85
7,7983E+12;05-1213;ROJO;90
7,7983E+12;05-1213;ROJO;95
7,7983E+12;05-1213;ROJO;100
7,7983E+12;05-110;BLANCO;85
7,7983E+12;05-110;BLANCO;90
7,7983E+12;05-110;BLANCO;95
7,7983E+12;05-110;BLANCO;100
7,7983E+12;05-110;AZUL;85
7,7983E+12;05-110;AZUL;90
7,7983E+12;05-110;AZUL;95
7,7983E+12;05-110;AZUL;100
7,7983E+12;may-42;HUESO;85
7,7983E+12;may-42;HUESO;90
7,7983E+12;may-42;HUESO;95
7,7983E+12;may-42;HUESO;100
77983003412;05-112;AZUL;90
7,7983E+12;05-112;ACUA;85
7,7983E+12;05-112;ACUA;90
7,7983E+12;05-112;ACUA;95
7,7983E+12;05-112;ACUA;100
7,7983E+12;05-112;AZUL;85
7,7983E+12;05-112;AZUL;90
7,7983E+12;05-112;AZUL;95
7,7983E+12;05-112;AZUL;100
7,7983E+12;05-112;BLANCO;85
7,7983E+12;05-112;BLANCO;90
7,7983E+12;05-112;BLANCO;95
7,7983E+12;05-112;BLANCO;100
7,7983E+12;05-112;CHERRY;85
7,7983E+12;05-112;CHERRY;90
7,7983E+12;05-112;CHERRY;95
7,7983E+12;05-112;CHERRY;100
77983003414;05-112;NEGRO;100
7,7983E+12;05-112;GRIS MELANGE;85
7,7983E+12;05-112;GRIS MELANGE;90
7,7983E+12;05-112;GRIS MELANGE;95
7,7983E+12;05-112;GRIS MELANGE;100
7,7983E+12;05-112;NEGRO;85
7,7983E+12;05-112;NEGRO;90
7,7983E+12;05-112;NEGRO;95
7,7983E+12;05-112;NEGRO;100
7,7983E+12;05-112;SALMON;85
7,7983E+12;05-112;SALMON;90
7,7983E+12;05-112;SALMON;95
7,7983E+12;05-112;SALMON;100
7,7983E+12;05-015;NEGRO;2
7,7983E+12;05-474;AZUL;85
7,7983E+12;05-474;AZUL;90
7,7983E+12;05-474;AZUL;95
7,7983E+12;05-474;AZUL;100
7,7983E+12;05-1217;ROJO;90
7,7983E+12;05-1216;BLANCO;90
7,7983E+12;05-1216;BLANCO;95
7,7983E+12;05-1216;BLANCO;100
7,7983E+12;05-110;NEGRO;85
7,7983E+12;05-110;NEGRO;90
7,7983E+12;05-110;NEGRO;95
7,7983E+12;05-110;NEGRO;100
7,7983E+12;05-108;CRUDO;85
7,7983E+12;05-108;CRUDO;105
7,7983E+12;05-108;NOUGAT;85
7,7983E+12;05-108;NOUGAT;90
7,7983E+12;05-108;NOUGAT;95
7,7983E+12;05-108;NOUGAT;100
7,7983E+12;05-108;NOUGAT;105
7,7983E+12;05-108;NEGRO;105
7,7983E+12;05-110;ACUA;85
7,7983E+12;05-110;ACUA;90
7,7983E+12;05-110;ACUA;95
7,7983E+12;05-110;ACUA;100
7,7983E+12;05-110;UVA;85
7,7983E+12;05-110;UVA;90
7,7983E+12;05-110;UVA;95
7,7983E+12;05-110;UVA;100
7,7983E+12;05-110;SALMON;85
7,7983E+12;05-110;SALMON;90
7,7983E+12;05-110;SALMON;95
7,7983E+12;05-110;SALMON;100
7,7983E+12;05-111;ACUA;85
7,7983E+12;05-111;ACUA;90
7,7983E+12;05-111;ACUA;95
7,7983E+12;05-111;ACUA;100
7,7983E+12;05-250;HUESO;85
7,7983E+12;05-250;HUESO;90
7,7983E+12;05-250;HUESO;95
7,7983E+12;05-250;HUESO;100
7,7983E+12;05-250;ROJO;85
7,7983E+12;05-250;ROJO;90
7,7983E+12;05-250;ROJO;95
7,7983E+12;05-250;ROJO;100
7,7983E+12;05-250;UVA;85
7,7983E+12;05-250;UVA;90
7,7983E+12;05-250;UVA;95
7,7983E+12;05-250;UVA;100
7,7983E+12;05-1202;CORAL;85
7,7983E+12;05-1202;CORAL;90
7,7983E+12;05-1202;CORAL;95
7,7983E+12;05-1202;CORAL;100
7,7983E+12;05-1202;ROSA PERLA;85
7,7983E+12;05-1202;ROSA PERLA;90
7,7983E+12;05-1202;ROSA PERLA;95
7,7983E+12;05-1216;NEGRO;85
7,7983E+12;05-1216;NEGRO;90
7,7983E+12;05-1216;NEGRO;95
7,7983E+12;05-1216;NEGRO;100
7,7983E+12;05-1213;AZUL;85
7,7983E+12;05-1213;AZUL;90
7,7983E+12;05-1213;AZUL;95
7,7983E+12;05-1213;AZUL;100
7,7983E+12;05-1213;BLANCO;85
7,7983E+12;05-1213;BLANCO;90
7,7983E+12;05-1213;BLANCO;95
7,7983E+12;05-1213;BLANCO;100
7,7983E+12;05-1213;NEGRO;85
7,7983E+12;05-1213;NEGRO;90
7,7983E+12;05-1213;NEGRO;95
7,7983E+12;05-1213;NEGRO;100
7,7983E+12;05-1213;SALMON;85
7,7983E+12;05-1213;SALMON;90
7,7983E+12;05-1213;SALMON;95
7,7983E+12;05-1213;SALMON;100
7,7983E+12;05-480;CORAL;85
7,7983E+12;05-480;CORAL;90
7,7983E+12;05-480;CORAL;95
7,7983E+12;05-480;CORAL;100
7,7983E+12;may-89;OBISPO;85
7,7983E+12;may-89;OBISPO;90
7,7983E+12;may-89;OBISPO;95
7,7983E+12;may-89;OBISPO;100
7,7983E+12;may-90;NEGRO;85
77983003449;may-02;AZUL;90
7,7983E+12;may-01;AZUL;85
7,7983E+12;may-01;AZUL;90
7,7983E+12;may-01;AZUL;100
7,7983E+12;may-02;AZUL;85
7,7983E+12;may-02;AZUL;90
7,7983E+12;may-02;AZUL;100
7,7983E+12;may-02;FRUTILLA;85
7,7983E+12;may-02;FRUTILLA;90
77983003450;may-02;NEGRO/ROSA;85
7,7983E+12;may-02;FRUTILLA;95
7,7983E+12;may-02;FRUTILLA;100
7,7983E+12;may-02;NEGRO/ROJO;85
7,7983E+12;may-02;NEGRO/ROJO;90
7,7983E+12;may-02;NEGRO/ROJO;95
7,7983E+12;may-02;NEGRO/ROJO;100
7,7983E+12;may-02;NEGRO;85
7,7983E+12;may-02;NEGRO;90
7,7983E+12;may-02;NEGRO;95
7,7983E+12;may-02;NEGRO;100
7,7983E+12;may-06;BLANCO;85
7,7983E+12;may-06;BLANCO;90
7,7983E+12;may-06;BLANCO;95
7,7983E+12;may-06;BLANCO;100
7,7983E+12;may-06;SOFIA;85
7,7983E+12;may-06;SOFIA;90
7,7983E+12;may-06;SOFIA;95
7,7983E+12;may-06;SOFIA;100
7,7983E+12;may-07;OBISPO;85
7,7983E+12;may-07;OBISPO;90
7,7983E+12;may-07;OBISPO;95
7,7983E+12;may-07;OBISPO;100
7,7983E+12;may-08;SOFIA;85
7,7983E+12;may-08;SOFIA;90
7,7983E+12;may-08;SOFIA;95
7,7983E+12;may-08;SOFIA;100
7,7983E+12;may-11;NEGRO/VERDE;85
7,7983E+12;may-11;NEGRO/VERDE;90
7,7983E+12;may-11;NEGRO/VERDE;95
7,7983E+12;may-11;NEGRO/VERDE;100
7,7983E+12;may-16;AZUL;90
7,7983E+12;may-16;AZUL;95
7,7983E+12;may-16;AZUL;100
7,7983E+12;may-16;NEGRO;90
7,7983E+12;may-16;NEGRO;95
7,7983E+12;may-16;NEGRO;100
7,7983E+12;may-16;PETROLEO;90
7,7983E+12;may-16;PETROLEO;95
7,7983E+12;may-16;PETROLEO;100
7,7983E+12;may-16;SALMON;90
7,7983E+12;may-16;SALMON;95
7,7983E+12;may-16;SALMON;100
7,7983E+12;may-82;SEPIA/SALMON;90
7,7983E+12;may-95;BLANCO;85
7,7983E+12;may-95;BLANCO;90
7,7983E+12;may-95;BLANCO;95
7,7983E+12;may-95;BLANCO;100
7,7983E+12;may-95;RUBI;85
7,7983E+12;may-95;RUBI;90
7,7983E+12;may-95;RUBI;95
7,7983E+12;may-95;RUBI;100
7,7983E+12;may-95;NEGRO;85
7,7983E+12;may-95;NEGRO;90
7,7983E+12;may-95;NEGRO;95
7,7983E+12;may-95;NEGRO;100
7,7983E+12;may-95;AZUL;85
7,7983E+12;may-95;AZUL;90
7,7983E+12;may-95;AZUL;95
7,7983E+12;may-95;AZUL;100
7,7983E+12;may-46;NUDE;90
7,7983E+12;may-46;NUDE;95
7,7983E+12;may-46;NUDE;100
77983003460;05-610;SURTIDO;85
7,7983E+12;may-82;VISON/NEGRO;95
7,7983E+12;may-90;BLANCO;90
7,7983E+12;may-90;BLANCO;95
7,7983E+12;may-90;BLANCO;100
7,7983E+12;may-90;LAVANDA;85
7,7983E+12;may-90;LAVANDA;90
7,7983E+12;may-90;LAVANDA;95
7,7983E+12;may-90;LAVANDA;100
7,7983E+12;may-90;NEGRO;85
7,7983E+12;may-90;NEGRO;90
7,7983E+12;may-90;NEGRO;95
7,7983E+12;may-90;NEGRO;100
7,7983E+12;may-90;ROJO;90
7,7983E+12;may-90;ROJO;95
7,7983E+12;may-90;ROJO;100
7,7983E+12;may-90;UVA;85
7,7983E+12;may-90;UVA;90
7,7983E+12;may-90;UVA;95
7,7983E+12;may-90;UVA;100
7,7983E+12;may-46;NEGRO;90
7,7983E+12;may-46;NEGRO;95
7,7983E+12;may-46;NEGRO;100
7,7983E+12;may-82;BLANCO;85
7,7983E+12;may-82;BLANCO;90
7,7983E+12;may-82;BLANCO;95
7,7983E+12;may-82;BLANCO;100
7,7983E+12;may-82;NEGRO/AZUL;85
7,7983E+12;may-82;NEGRO/AZUL;90
7,7983E+12;may-82;NEGRO/AZUL;95
7,7983E+12;may-82;NEGRO/AZUL;100
7,7983E+12;may-82;NEGRO/NUDE;85
7,7983E+12;may-82;NEGRO/NUDE;90
7,7983E+12;may-82;NEGRO/NUDE;95
7,7983E+12;may-82;NEGRO/NUDE;100
7,7983E+12;may-82;SEPIA/SALMON;85
7,7983E+12;may-82;SEPIA/SALMON;95
7,7983E+12;may-82;SEPIA/SALMON;100
7,7983E+12;may-82;VISON/NEGRO;85
7,7983E+12;may-82;VISON/NEGRO;90
7,7983E+12;may-82;VISON/NEGRO;100
7,7983E+13;may-92;SALMON;95
7,79831E+12;12-215;BLANCO;85
7,79831E+12;12-215;BLANCO;90
7,79831E+12;12-215;BLANCO;95
7,79831E+12;12-215;NEGRO;85
7,79831E+12;12-215;NEGRO;90
7,79831E+12;12-215;NEGRO;95
7,79831E+12;12-215;AVELLANA;85
7,79831E+12;12-215;AVELLANA;90
7,79831E+12;12-215;AVELLANA;95
7,79831E+12;12-215;AVELLANA;100
7,79831E+12;12-215;BLANCO;100
7,79831E+12;12-215;NEGRO;100
7,79831E+12;12-732;BLANCO;S
7,79831E+12;12-732;BLANCO;XL
7,79831E+12;12-1080;ANIMAL PRINT;90
7,79831E+12;12-1080;ANIMAL PRINT;95
7,79831E+12;12-921;NOUGAT;100
7,79831E+12;12-921;BORDO;100
7,79831E+12;12-921;NOUGAT;105
7,79831E+12;12-921;BLANCO;105
7,79831E+12;12-921;NOUGAT;110
7,79831E+12;12-921;BLANCO;110
7,79831E+12;12-921;NOUGAT;90
7,79831E+12;12-921;BORDO;90
7,79831E+12;12-921;NOUGAT;95
7,79831E+12;12-921;BORDO;95
7,79831E+12;12-806;AVELLANA;100
7,79831E+12;12-806;BLANCO;100
7,79831E+12;12-806;NEGRO;100
7,79831E+12;12-806;AVELLANA;105
7,79831E+12;12-806;NEGRO;105
7,79831E+12;12-806;AVELLANA;85
7,79831E+12;12-806;BLANCO;85
7,79831E+12;12-806;NEGRO;85
7,79831E+12;12-806;AVELLANA;90
7,79831E+12;12-806;BLANCO;90
7,79831E+12;12-806;NEGRO;90
7,79831E+12;12-806;BLANCO;95
7,79831E+12;12-806;NEGRO;95
7,79831E+12;12-930;BLANCO;100
7,79831E+12;12-930;NEGRO;100
7,79831E+12;12-930;BLANCO;85
7,79831E+12;12-930;NEGRO;85
7,79831E+12;12-930;BLANCO;90
7,79831E+12;12-930;NEGRO;90
7,79831E+12;12-930;BLANCO;95
7,79831E+12;12-930;NEGRO;95
7,79831E+12;12-806;ROJO;85
7,79831E+12;12-806;ROJO;90
7,79831E+12;12-806;ROJO;95
7,79831E+12;12-806;ROJO;100
7,79831E+12;dic-44;NEGRO;85
7,79831E+12;dic-44;NEGRO;90
7,79831E+12;12-213;BLANCO;85
7,79831E+12;12-213;BLANCO;90
7,79831E+12;12-213;BLANCO;95
7,79831E+12;12-213;BLANCO;100
7,79831E+12;12-213;NEGRO;85
7,79831E+12;12-213;NEGRO;90
7,79831E+12;12-213;NEGRO;95
7,79831E+12;12-213;NEGRO;100
7,79831E+12;12-164;NEGRO;85
7,79831E+12;12-164;NEGRO;90
7,79831E+12;12-164;NEGRO;95
7,79831E+12;12-164;NEGRO;100
7,79831E+12;12-164;NEGRO;105
7,79831E+12;dic-44;BLANCO;85
7,79831E+12;dic-44;BLANCO;90
7,79831E+12;dic-44;BLANCO;95
7,79831E+12;dic-44;BLANCO;100
7,79831E+12;12-162;BLANCO;85
7,79831E+12;12-162;BLANCO;90
7,79831E+12;12-162;BLANCO;95
7,79831E+12;12-162;BLANCO;100
7,79831E+12;12-161;BLANCO;85
7,79831E+12;12-161;BLANCO;90
7,79831E+12;12-161;BLANCO;95
7,79831E+12;12-161;BLANCO;100
7,79831E+12;12-161;NEGRO;85
7,79831E+12;12-161;NEGRO;90
7,79831E+12;12-161;NEGRO;95
7,79831E+12;12-162;NEGRO;85
7,79831E+12;12-162;NEGRO;90
7,79831E+12;12-162;NEGRO;95
7,79831E+12;12-162;NEGRO;100
7,79831E+12;12-162;ROJO;85
7,79831E+12;12-162;ROJO;90
7,79831E+12;12-162;ROJO;95
7,79831E+12;12-162;ROJO;100
7,79831E+12;12-206;NEGRO;85
7,79831E+12;12-206;NEGRO;90
7,79831E+12;12-206;NEGRO;95
7,79831E+12;12-206;NEGRO;100
7,79831E+12;12-206;NEGRO;105
7,79831E+12;12-206;NEGRO;110
7,79831E+12;dic-45;NEGRO;85
7,79831E+12;dic-45;NEGRO;90
7,79831E+12;dic-45;NEGRO;95
7,79831E+12;dic-45;NEGRO;100
7,79831E+12;dic-45;NEGRO;105
7,79831E+12;12-205;NEGRO;85
7,79831E+12;12-205;NEGRO;90
7,79831E+12;12-205;NEGRO;95
7,79831E+12;12-205;NEGRO;100
7,79831E+12;dic-11;NEGRO;90
7,79831E+12;dic-11;NEGRO;95
7,79831E+12;dic-11;BLANCO;85
7,79831E+12;dic-11;BLANCO;90
7,79831E+12;dic-11;BLANCO;95
7,79831E+12;dic-11;BLANCO;100
7,79831E+12;dic-49;ESTAMPADO UNICO;85
7,79831E+12;dic-49;ESTAMPADO UNICO;90
7,79831E+12;dic-49;ESTAMPADO UNICO;95
7,79831E+12;dic-49;ESTAMPADO UNICO;100
7,79831E+12;12-205;BLANCO;85
7,79831E+12;12-205;BLANCO;90
7,79831E+12;12-205;BLANCO;95
7,79831E+12;12-205;BLANCO;100
7,79831E+12;12-206;BLANCO;85
7,79831E+12;12-206;BLANCO;90
7,79831E+12;12-206;BLANCO;95
7,79831E+12;12-206;BLANCO;100
7,79831E+12;12-206;BLANCO;105
7,79831E+12;12-206;BLANCO;110
7,79831E+12;dic-47;NEGRO;85
7,79831E+12;dic-47;NEGRO;90
7,79831E+12;dic-47;NEGRO;95
7,79831E+12;dic-47;NEGRO;100
7,79831E+12;dic-48;ANIMAL PRINT;85
7,79831E+12;dic-48;ANIMAL PRINT;90
7,79831E+12;dic-48;ANIMAL PRINT;95
7,79831E+12;dic-48;ANIMAL PRINT;100
7,79831E+12;12-164;BLANCO;85
7,79831E+12;12-164;BLANCO;90
7,79831E+12;12-164;BLANCO;95
7,79831E+12;12-164;BLANCO;100
7,79831E+12;12-164;BLANCO;105
7,79831E+12;12-280;SURTIDO;UNICO
7,79831E+12;12-280;SURTIDO;2
7,79831E+12;12-280;SURTIDO;3
7,79831E+12;12-280;SURTIDO;4
7,79831E+12;dic-10;NEGRO;90
7,79831E+12;dic-10;NEGRO;95
7,79831E+12;dic-10;NEGRO;100
7,79831E+12;dic-10;NEGRO;105
7,79831E+12;12-1082;BORDO;85
7,79831E+12;12-1082;BORDO;90
7,79831E+12;12-1082;BORDO;95
7,79831E+12;dic-10;NUDE/NEGRO;90
7,79831E+12;dic-10;NUDE/NEGRO;95
7,79831E+12;dic-10;NUDE/NEGRO;100
7,79831E+12;dic-10;NUDE/NEGRO;105
7,79831E+12;12-281;SURTIDO;1
7,79831E+12;12-281;SURTIDO;2
7,79831E+12;12-281;SURTIDO;3
7,79831E+12;12-281;SURTIDO;4
7,79831E+12;12-214;BLANCO;90
7,79831E+12;12-214;BLANCO;95
7,79831E+12;12-214;BLANCO;100
7,79831E+12;12-214;BLANCO;105
7,79831E+12;12-210;BLANCO;110
7,79831E+12;12-210;BLANCO;115
7,79831E+12;12-210;BLANCO;120
7,79831E+12;dic-46;BLANCO;85
7,79831E+12;dic-46;BLANCO;90
7,79831E+12;dic-46;BLANCO;95
7,79831E+12;dic-46;BLANCO;100
7,79831E+12;dic-46;NEGRO;85
7,79831E+12;dic-46;NEGRO;90
7,79831E+12;dic-46;NEGRO;95
7,79831E+12;dic-46;NEGRO;100
7,79831E+12;dic-10;BLANCO;90
7,79831E+12;dic-10;BLANCO;95
7,79831E+12;dic-10;BLANCO;100
7,79831E+12;dic-10;BLANCO;105
7,79831E+12;12-181;SURTIDO;1
7,79831E+12;12-181;SURTIDO;2
7,79831E+12;12-181;SURTIDO;3
7,79831E+12;12-181;SURTIDO;4
7,79831E+12;12-163;BLANCO;85
7,79831E+12;12-163;BLANCO;90
7,79831E+12;12-163;BLANCO;95
7,79831E+12;12-163;BLANCO;100
7,79831E+12;12-163;NEGRO;85
7,79831E+12;12-163;NEGRO;90
7,79831E+12;12-163;NEGRO;95
7,79831E+12;12-163;NEGRO;100
7,79831E+12;12-214;NOUGAT;90
7,79831E+12;12-214;NOUGAT;95
7,79831E+12;12-214;NOUGAT;110
7,79831E+12;12-213;NOUGAT;85
7,79831E+12;12-213;NOUGAT;90
7,79831E+12;12-213;NOUGAT;95
7,79831E+12;12-213;NOUGAT;100
7,79831E+12;dic-45;ROSA;85
7,79831E+12;dic-45;ROSA;90
7,79831E+12;dic-45;ROSA;95
7,79831E+12;dic-45;ROSA;100
7,79831E+12;dic-45;ROSA;105
7,79831E+12;dic-05;BLANCO;105
7,79831E+12;12-1086;ROJO;90
7,79831E+12;12-1086;ROJO;95
7,79831E+12;12-1086;ROJO;100
7,79831E+12;12-1086;ROJO;105
7,79831E+12;dic-05;NEGRO;105
7,79831E+12;12-163;ROSA;85
7,79831E+12;12-163;ROSA;90
7,79831E+12;12-163;ROSA;95
7,79831E+12;12-163;ROSA;100
7,79831E+12;12-163;ROJO;85
7,79831E+12;12-163;ROJO;90
7,79831E+12;12-163;ROJO;95
7,79831E+12;12-163;ROJO;100
7,79831E+12;12-207;BLANCO;90
7,79831E+12;12-207;BLANCO;95
7,79831E+12;12-207;BLANCO;100
7,79831E+12;12-207;BLANCO;105
7,79831E+12;12-207;BLANCO;110
7,79831E+12;12-207;BLANCO;115
7,79831E+12;12-207;BLANCO;120
7,79831E+12;12-207;NEGRO;90
7,79831E+12;12-207;NEGRO;95
7,79831E+12;12-207;NEGRO;100
7,79831E+12;12-207;NEGRO;105
7,79831E+12;12-207;NEGRO;110
7,79831E+12;12-207;NEGRO;115
7,79831E+12;12-207;NEGRO;120
7,79831E+12;12-214;NEGRO;95
7,79831E+12;12-214;NEGRO;100
7,79831E+12;12-214;NEGRO;105
7,79831E+12;12-214;NEGRO;110
7,79831E+12;12-1086;BLANCO;90
7,79831E+12;12-1086;BLANCO;95
7,79831E+12;12-1086;BLANCO;100
7,79831E+12;12-1086;BLANCO;105
7,79831E+12;dic-42;NEGRO;105
7,79831E+12;dic-02;BLANCO;85
7,79831E+12;dic-02;BLANCO;90
7,79831E+12;dic-02;BLANCO;95
7,79831E+12;dic-02;BLANCO;100
7,79831E+12;12-215;NEGRO;105
7,79831E+12;dic-02;NEGRO;85
7,79831E+12;dic-02;NEGRO;90
7,79831E+12;dic-02;NEGRO;95
7,79831E+12;dic-02;NEGRO;100
7,79831E+12;12-930;BLANCO;105
7,79831E+12;12-930;NEGRO;105
7,79831E+12;12-164;CANDY;85
7,79831E+12;12-164;CANDY;90
7,79831E+12;12-164;CANDY;95
7,79831E+12;12-164;CANDY;100
7,79831E+12;12-164;CANDY;105
7,79831E+12;dic-47;BLANCO;85
7,79831E+12;dic-47;BLANCO;90
7,79831E+12;dic-47;BLANCO;95
7,79831E+12;dic-47;BLANCO;100
7,79831E+12;12-806;CANDY;85
7,79831E+12;12-806;CANDY;90
7,79831E+12;12-806;CANDY;95
7,79831E+12;12-806;CANDY;100
7,79831E+12;12-921;BORDO;110
7,79831E+12;12-162;BABY NUDE;85
7,79831E+12;12-162;BABY NUDE;90
7,79831E+12;12-162;BABY NUDE;95
7,79831E+12;12-162;BABY NUDE;100
7,79831E+12;12-161;ROSA;85
7,79831E+12;12-161;ROSA;90
7,79831E+12;12-161;ROSA;95
7,79831E+12;12-161;ROSA;100
7,79831E+12;dic-45;FUCSIA;85
7,79831E+12;12-732;ROSA;90
7,79831E+12;12-732;ROSA;L
7,79831E+12;12-732;ROSA;XL
7,79831E+12;12-232;NEGRO;105
7,79831E+12;12-232;NEGRO;UNICO
7,79831E+12;12-106;ROSA VIEJO;90
7,79831E+12;12-106;ROSA VIEJO;95
7,79831E+12;12-106;ROSA VIEJO;100
7,79831E+12;12-106;ROSA VIEJO;110
7,79831E+12;12-106;ROSA VIEJO;115
7,79831E+12;12-106;ROSA VIEJO;105
7,79831E+12;12-230;NEGRO;85
7,79831E+12;12-230;NEGRO;90
7,79831E+12;12-230;NEGRO;95
7,79831E+12;12-230;BLANCO;85
7,79831E+12;12-230;BLANCO;90
7,79831E+12;12-230;BLANCO;95
7,79831E+12;12-230;BLANCO;100
7,79831E+12;12-230;BLANCO;105
7,79831E+12;dic-55;NEGRO;85
7,79831E+12;dic-55;NEGRO;90
7,79831E+12;dic-55;NEGRO;95
7,79831E+12;dic-55;NEGRO;100
7,79831E+12;12-1099;BLANCO;90
7,79831E+12;12-1099;BLANCO;95
7,79831E+12;12-1099;BLANCO;100
7,79831E+12;12-1099;BLANCO;105
7,79831E+12;12-1099;BLANCO;110
7,79831E+12;12-1099;BLANCO;115
7,79831E+12;dic-04;ROSA VIEJO;85
7,79831E+12;dic-04;ROSA VIEJO;90
7,79831E+12;dic-04;ROSA VIEJO;95
7,79831E+12;dic-04;ROSA VIEJO;100
7,79831E+12;dic-04;ROSA VIEJO;105
7,79831E+12;12-1099;NEGRO;95
7,79831E+12;12-1099;NEGRO;105
7,79831E+12;12-1099;NEGRO;110
7,79831E+12;12-1099;NEGRO;115
7,79831E+12;12-1099;NEGRO;120
7,79831E+12;12-208;NEGRO;85
7,79831E+12;12-208;NEGRO;90
7,79831E+12;12-208;NEGRO;95
7,79831E+12;12-208;NEGRO;105
7,79831E+12;12-208;BLANCO;85
7,79831E+12;12-208;BLANCO;90
7,79831E+12;12-208;BLANCO;95
7,79831E+12;12-208;BLANCO;100
7,79831E+12;12-208;BLANCO;85
7,79831E+12;12-184;SURTIDO;1
7,79831E+12;12-184;SURTIDO;2
7,79831E+12;12-184;SURTIDO;3
7,79831E+12;dic-54;NEGRO;90
7,79831E+12;dic-54;NEGRO;95
7,79831E+12;12-165;BLANCO;85
7,79831E+12;12-165;BLANCO;90
7,79831E+12;12-165;BLANCO;95
7,79831E+12;12-165;BLANCO;100
7,79831E+12;12-165;BLANCO;105
7,79831E+12;12-165;BLANCO;110
7,79831E+12;dic-51;NEGRO;85
7,79831E+12;dic-51;NEGRO;90
7,79831E+12;dic-51;NEGRO;95
7,79831E+12;12-230;NUDE;85
7,79831E+12;12-230;NUDE;90
7,79831E+12;12-230;NUDE;95
7,79831E+12;12-165;NEGRO;85
7,79831E+12;12-165;NEGRO;90
7,79831E+12;12-165;NEGRO;100
7,79831E+12;12-165;NEGRO;105
7,79831E+12;12-165;NEGRO;110
7,79831E+12;12-168;BLANCO;85
7,79831E+12;12-168;BLANCO;90
7,79831E+12;12-168;BLANCO;95
7,79831E+12;12-168;NEGRO/PIEL;85
7,79831E+12;12-168;NEGRO/PIEL;90
7,79831E+12;12-168;NEGRO/PIEL;100
7,79831E+12;dic-57;BLANCO;85
7,79831E+12;dic-57;BLANCO;90
7,79831E+12;dic-57;BLANCO;95
7,79831E+12;dic-57;BLANCO;100
7,79831E+12;dic-57;BLANCO;105
7,79831E+12;dic-57;ROSA VIEJO;85
7,79831E+12;dic-57;ROSA VIEJO;90
7,79831E+12;dic-57;ROSA VIEJO;95
7,79831E+12;dic-57;ROSA VIEJO;100
7,79831E+12;dic-57;ROSA VIEJO;105
7,79831E+12;dic-57;NEGRO;85
7,79831E+12;dic-57;NEGRO;90
7,79831E+12;dic-57;NEGRO;100
7,79831E+12;12-168;NEGRO;85
7,79831E+12;12-168;NEGRO;90
7,79831E+12;12-168;NEGRO;95
7,79831E+12;12-168;NEGRO;100
7,79831E+12;12-806;PETROLEO;100
7,79831E+12;dic-51;BLANCO;85
7,79831E+12;dic-51;BLANCO;90
7,79831E+12;dic-51;BLANCO;95
7,79831E+12;dic-51;BLANCO;100
7,79831E+12;dic-48;ANIMAL PRINT;85
7,79831E+12;dic-48;ANIMAL PRINT;90
7,79831E+12;dic-48;PRINT;95
